review_text,rating,date,upvotes
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-05-17,83
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-02-19,22
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-01-05,33
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-08,74
Banyak promo menarik setiap hari.,5,2023-09-03,52
"UI sangat membingungkan, sulit digunakan.",1,2023-05-01,79
Layanan pelanggan sangat responsif dan membantu.,5,2023-02-17,30
"Aplikasi sering crash, sangat frustasi!",2,2023-04-03,72
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-11-23,8
Banyak promo menarik setiap hari.,4,2023-03-08,37
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-10-26,40
Aplikasi sangat bagus dan mudah digunakan!,5,2023-05-18,22
"UI sangat membingungkan, sulit digunakan.",1,2023-05-06,83
"Aplikasi sering crash, sangat frustasi!",2,2023-03-14,61
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-06-08,42
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-14,56
Banyak promo menarik setiap hari.,4,2023-01-07,48
"Aplikasi sering crash, sangat frustasi!",1,2023-06-15,72
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-22,17
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-12-09,37
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-01-10,88
"UI sangat membingungkan, sulit digunakan.",2,2023-04-06,35
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-01-01,16
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-07-02,23
Banyak promo menarik setiap hari.,4,2023-12-09,9
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-05-06,74
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-12-09,80
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-09-08,79
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-04-26,49
"Aplikasi sering crash, sangat frustasi!",1,2023-08-07,75
Aplikasi sangat bagus dan mudah digunakan!,5,2023-11-06,39
Layanan pelanggan sangat responsif dan membantu.,5,2023-09-21,73
Aplikasi sangat bagus dan mudah digunakan!,4,2023-04-28,24
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-07-07,100
Banyak bug yang mengganggu pengalaman belanja.,2,2023-10-07,14
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-23,26
Aplikasi sangat bagus dan mudah digunakan!,5,2023-09-04,4
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-08-27,14
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-04-09,81
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-07-03,92
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-11-26,49
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-02-08,17
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-08-23,4
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-03-04,68
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-07-05,80
Banyak bug yang mengganggu pengalaman belanja.,2,2023-05-14,85
"Aplikasi sering crash, sangat frustasi!",2,2023-05-24,52
"UI sangat membingungkan, sulit digunakan.",1,2023-02-11,24
Banyak bug yang mengganggu pengalaman belanja.,1,2023-08-10,85
Aplikasi sangat bagus dan mudah digunakan!,4,2023-02-27,69
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-11-28,79
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-02-24,40
Aplikasi sangat bagus dan mudah digunakan!,4,2023-05-03,100
"Aplikasi sering crash, sangat frustasi!",2,2023-03-03,85
"UI sangat membingungkan, sulit digunakan.",2,2023-09-22,14
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-27,98
Banyak promo menarik setiap hari.,4,2023-02-07,45
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-12-21,70
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-02-23,23
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-18,38
"Aplikasi sering crash, sangat frustasi!",2,2023-04-27,8
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-08-12,43
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-07-10,89
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-24,79
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-12-08,72
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-10,78
Banyak bug yang mengganggu pengalaman belanja.,2,2023-01-08,72
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-11-27,26
"Aplikasi sering crash, sangat frustasi!",2,2023-02-18,20
Aplikasi sangat bagus dan mudah digunakan!,5,2023-05-17,35
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-12-13,22
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-01-08,57
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-02-05,43
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-01-18,54
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-09-18,73
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-10-17,39
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-19,71
"UI sangat membingungkan, sulit digunakan.",2,2023-10-08,82
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-05-15,7
Aplikasi sangat bagus dan mudah digunakan!,4,2023-07-03,6
Layanan pelanggan sangat responsif dan membantu.,4,2023-11-24,26
"Aplikasi sering crash, sangat frustasi!",2,2023-02-21,22
"Aplikasi sering crash, sangat frustasi!",2,2023-05-21,37
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-09-12,95
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-09,73
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-12-19,15
Banyak promo menarik setiap hari.,4,2023-06-21,60
"Aplikasi sering crash, sangat frustasi!",2,2023-05-03,14
Aplikasi sangat bagus dan mudah digunakan!,4,2023-12-23,82
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-03-08,11
Banyak bug yang mengganggu pengalaman belanja.,2,2023-11-25,91
Layanan pelanggan sangat responsif dan membantu.,4,2023-01-21,41
"UI sangat membingungkan, sulit digunakan.",1,2023-02-22,39
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-11-18,24
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-12-22,10
Banyak bug yang mengganggu pengalaman belanja.,1,2023-07-06,65
Banyak promo menarik setiap hari.,5,2023-02-28,54
Banyak promo menarik setiap hari.,4,2023-11-11,37
Banyak bug yang mengganggu pengalaman belanja.,1,2023-08-05,36
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-10-26,16
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-10-23,63
Aplikasi sangat bagus dan mudah digunakan!,4,2023-03-03,100
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-24,26
Banyak promo menarik setiap hari.,4,2023-08-17,60
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-08-07,43
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-07-11,84
Layanan pelanggan sangat responsif dan membantu.,4,2023-06-07,51
"UI sangat membingungkan, sulit digunakan.",1,2023-02-28,63
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-25,56
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-07-05,85
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-06-02,49
Aplikasi sangat bagus dan mudah digunakan!,5,2023-10-26,78
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-03-12,36
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-08-06,71
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-07-02,48
"Aplikasi sering crash, sangat frustasi!",1,2023-06-24,94
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-03-10,27
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-01-09,4
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-11-18,0
"UI sangat membingungkan, sulit digunakan.",1,2023-01-04,79
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-02-28,15
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-21,18
"Aplikasi sering crash, sangat frustasi!",1,2023-11-17,26
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-18,35
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-01-02,59
Banyak bug yang mengganggu pengalaman belanja.,1,2023-04-01,87
"UI sangat membingungkan, sulit digunakan.",1,2023-09-22,16
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-12-04,94
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-02-10,69
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-06-02,72
Aplikasi sangat bagus dan mudah digunakan!,4,2023-11-19,12
"Aplikasi sering crash, sangat frustasi!",2,2023-11-21,1
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-11-05,8
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-05-24,96
Banyak bug yang mengganggu pengalaman belanja.,2,2023-05-16,26
Aplikasi sangat bagus dan mudah digunakan!,4,2023-04-01,93
Aplikasi sangat bagus dan mudah digunakan!,4,2023-03-01,40
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-05,84
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-05-09,55
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-11-13,99
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-09-18,3
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-10-24,80
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-04-28,49
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-07,44
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-26,98
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-03-21,98
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-04-01,87
Banyak bug yang mengganggu pengalaman belanja.,2,2023-01-13,62
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-02-05,68
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-03-21,0
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-07-24,10
Banyak promo menarik setiap hari.,5,2023-01-12,24
"UI sangat membingungkan, sulit digunakan.",1,2023-04-18,50
Banyak promo menarik setiap hari.,5,2023-11-02,50
Banyak promo menarik setiap hari.,5,2023-01-03,60
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-04-22,41
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-05-20,63
Banyak promo menarik setiap hari.,4,2023-11-24,93
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-07-09,5
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-03-07,48
"Aplikasi sering crash, sangat frustasi!",1,2023-03-18,44
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-04-01,21
"Aplikasi sering crash, sangat frustasi!",1,2023-01-25,45
"UI sangat membingungkan, sulit digunakan.",1,2023-02-18,89
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-13,45
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-09-10,23
Banyak promo menarik setiap hari.,5,2023-10-04,83
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-08-14,62
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-07-20,83
"Aplikasi sering crash, sangat frustasi!",1,2023-07-16,88
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-04,67
"UI sangat membingungkan, sulit digunakan.",1,2023-10-13,38
Banyak bug yang mengganggu pengalaman belanja.,1,2023-10-01,52
"Aplikasi sering crash, sangat frustasi!",2,2023-08-25,52
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-12-27,87
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-17,95
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-12-14,49
Banyak promo menarik setiap hari.,5,2023-01-23,3
Aplikasi sangat bagus dan mudah digunakan!,5,2023-10-24,27
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-10-14,24
Banyak promo menarik setiap hari.,4,2023-09-27,25
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-04-12,32
Banyak promo menarik setiap hari.,4,2023-04-23,89
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-06-18,32
"UI sangat membingungkan, sulit digunakan.",1,2023-06-25,69
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-05-28,41
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-07,19
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-06-20,58
Banyak promo menarik setiap hari.,4,2023-07-11,16
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-10-23,88
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-03-21,31
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-10-22,1
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-09-17,90
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-02-04,6
"Aplikasi sering crash, sangat frustasi!",1,2023-10-05,7
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-07-11,91
"Aplikasi sering crash, sangat frustasi!",1,2023-10-21,81
Aplikasi sangat bagus dan mudah digunakan!,4,2023-01-12,65
"Aplikasi sering crash, sangat frustasi!",1,2023-06-20,95
"Aplikasi sering crash, sangat frustasi!",2,2023-01-28,5
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-11-07,57
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-02-25,37
Aplikasi sangat bagus dan mudah digunakan!,5,2023-12-17,97
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-02-13,80
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-23,57
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-04-17,26
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-11-11,86
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-04-14,13
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-06,53
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-02-13,92
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-12-24,97
Banyak bug yang mengganggu pengalaman belanja.,1,2023-10-27,28
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-09-14,19
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-04-12,32
Banyak promo menarik setiap hari.,4,2023-02-17,74
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-04-12,86
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-08-13,2
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-04-09,62
"UI sangat membingungkan, sulit digunakan.",2,2023-06-24,54
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-11-02,64
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-27,79
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-09-12,37
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-18,8
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-05-19,93
"Aplikasi sering crash, sangat frustasi!",2,2023-04-09,45
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-12-11,43
Aplikasi sangat bagus dan mudah digunakan!,4,2023-12-15,51
Banyak promo menarik setiap hari.,4,2023-10-23,81
Banyak promo menarik setiap hari.,4,2023-04-27,26
"Aplikasi sering crash, sangat frustasi!",2,2023-12-09,77
Banyak promo menarik setiap hari.,5,2023-02-26,0
Banyak bug yang mengganggu pengalaman belanja.,1,2023-10-03,2
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-13,50
Layanan pelanggan sangat responsif dan membantu.,5,2023-12-17,14
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-01-24,47
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-10-14,68
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-18,10
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-05,15
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-05-07,92
Aplikasi sangat bagus dan mudah digunakan!,5,2023-06-18,74
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-07-23,99
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-11-04,0
"Aplikasi sering crash, sangat frustasi!",2,2023-08-23,46
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-21,95
Layanan pelanggan sangat responsif dan membantu.,4,2023-07-18,78
"UI sangat membingungkan, sulit digunakan.",1,2023-02-22,43
"UI sangat membingungkan, sulit digunakan.",2,2023-01-07,48
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-10-21,84
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-05-07,86
Banyak bug yang mengganggu pengalaman belanja.,2,2023-10-12,71
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-16,2
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-02-12,67
"Aplikasi sering crash, sangat frustasi!",1,2023-01-27,57
Aplikasi sangat bagus dan mudah digunakan!,4,2023-09-19,77
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-05-27,99
"UI sangat membingungkan, sulit digunakan.",1,2023-07-20,85
Banyak bug yang mengganggu pengalaman belanja.,1,2023-12-02,53
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-11-17,89
"UI sangat membingungkan, sulit digunakan.",2,2023-07-01,84
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-05-13,76
Banyak bug yang mengganggu pengalaman belanja.,1,2023-04-22,51
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-10-12,46
Layanan pelanggan sangat responsif dan membantu.,4,2023-11-22,14
Banyak promo menarik setiap hari.,4,2023-12-06,26
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-17,82
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-11-22,12
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-04-12,76
Banyak promo menarik setiap hari.,5,2023-12-03,77
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-07-07,60
Layanan pelanggan sangat responsif dan membantu.,5,2023-02-14,81
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-02-04,51
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-06-15,39
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-05-18,8
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-06-13,57
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-11-10,23
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-09-19,56
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-21,14
Banyak bug yang mengganggu pengalaman belanja.,1,2023-02-07,94
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-07-26,35
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-10-07,74
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-11-19,4
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-07-25,7
Banyak bug yang mengganggu pengalaman belanja.,1,2023-04-21,27
"Aplikasi sering crash, sangat frustasi!",1,2023-09-28,35
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-08-08,35
"UI sangat membingungkan, sulit digunakan.",2,2023-08-01,83
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-06-24,6
Layanan pelanggan sangat responsif dan membantu.,4,2023-05-17,60
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-01-27,20
"Aplikasi sering crash, sangat frustasi!",2,2023-10-25,92
"UI sangat membingungkan, sulit digunakan.",1,2023-12-26,3
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-01-19,47
Aplikasi sangat bagus dan mudah digunakan!,5,2023-12-15,54
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-07-15,71
Layanan pelanggan sangat responsif dan membantu.,5,2023-08-10,27
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-11-16,24
Banyak promo menarik setiap hari.,4,2023-10-07,75
Banyak bug yang mengganggu pengalaman belanja.,2,2023-07-27,22
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-08-20,69
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-01-09,15
Banyak promo menarik setiap hari.,4,2023-04-04,60
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-04-09,9
Aplikasi sangat bagus dan mudah digunakan!,4,2023-09-23,41
Aplikasi sangat bagus dan mudah digunakan!,5,2023-06-07,38
"UI sangat membingungkan, sulit digunakan.",1,2023-10-21,38
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-12-08,2
"Aplikasi sering crash, sangat frustasi!",1,2023-04-21,0
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-05-13,99
Banyak promo menarik setiap hari.,5,2023-02-06,87
Layanan pelanggan sangat responsif dan membantu.,5,2023-06-12,49
"Aplikasi sering crash, sangat frustasi!",2,2023-04-14,7
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-07-12,18
Layanan pelanggan sangat responsif dan membantu.,5,2023-10-15,25
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-06-24,92
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-12-04,3
"UI sangat membingungkan, sulit digunakan.",1,2023-01-05,81
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-11-25,12
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-03,75
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-04-07,75
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-07-11,99
